Tenda Atacado - Campinas Ceasa,"Rod. D. Pedro I, km 140,5 Ceasa - Jardim Santa Monica, Campinas - SP, 13080-395, Brazil"
Giga Atacado - Campinas,"Rod. Dom Pedro I, s/n - Km 139 - Chácaras Campos dos Amarais, Campinas - SP, 13082-901, Brazil"
Roldão Atacadista,"Rua Padre José Quadros, 244 - Parque Industrial, Campinas - SP, 13031-449, Brazil"
Tenda Atacado - Campinas Amoreiras,"Rua Padre Bernardo da Silva, 1111 - São Bernardo, Campinas - SP, 13030-710, Brazil"
Home of Retailer,"Rua Dr. Gustavo Orsolini, 501 - Jardim Nova Mercedes, Campinas - SP, 13052-501, Brazil"
Assaí Atacadista,"Av. Ruy Rodriguez, 1400 - Jardim Amoreiras, Campinas - SP, 13060-192, Brazil"
Assaí Atacadista,"R. da Abolição, 2013 - Pte. Preta, Campinas - SP, 13041-912, Brazil"
Higa Atacado - Campinas Bela Aliança,"Av. Oswaldo Veiga, 628 - Residencial Bela Aliança, Campinas - SP, 13059-520, Brazil"
Kallanne Atacarejo de Bebidas,"Av. Sen. Antônio Lacerda Franco, 714 - Vila Rica, Campinas - SP, 13050-030, Brazil"
Galeria Assaí Centro Campinas,"Av. Senador Saraiva, 835 - Centro, Campinas - SP, 13013-061, Brazil"
Spani Atacadista - Dom Pedro,"Av. das Alamandas - Campinas, SP, 13097-171, Brazil"
Atacadão do Brás,"Av. Francisco Glicério, 1410 - Centro, Campinas - SP, 13012-100, Brazil"
Mercado Municipal de Campinas,"Av. Benjamin Constant, s/n - Centro, Campinas - SP, 13013-010, Brazil"
Supermercado Taquaral,"Av. Nossa Sra. de Fátima, 586/608 - Taquaral, Campinas - SP, 13076-008, Brazil"
Mercado Glicério Loja 1,"Av. Francisco Glicério, 822 - Centro, Campinas - SP, 13054-105, Brazil"
Mercado Princesa,"Av. Dr. Arlindo Joaquim de Lemos, 1421 - Vila Lemos, Campinas - SP, 13100-450, Brazil"
