Nome,Endereço,Telefone,CNPJ
Santa Polpa,"Av. Dona Sophia Rasgulaeff, 1355 - Jardim Alvorada, Maringá - PR, 87033-300, Brazil"
Comprar Suco de Noni - Shopnoni,"R. Itaipú, 58 - jardim ebenezer, Maringá - PR, 87035-320, Brazil"
Suco Bagaço,"Av. Colombo, 9161 - Loja 156 - Parque Industrial Bandeirantes, Maringá - PR, 87070-000, Brazil"
Life Sucos Maringá,"Av. Alziro Zarur, 1331 - Jardim Santa Cruz, Maringá - PR, 87075-010, Brazil"
Sukão da Herval,"Av. Herval, 725 - Zona 01, Maringá - PR, 87013-110, Brazil"
Happi Pastéis e Sucos,"Av. São Paulo, 743 - Loja B-017 - Zona 09, Maringá - PR, 87013-313, Brazil"
NATURAL SUCOS INGÁ,"R. 28 de Junho, 1297 - Jardim Tupinamba, Maringá - PR, 87040-280, Brazil"
Distribuidor Suco Prat's,"Av. Melvin Jones, 1194 - Parque Industrial Bandeirantes, Maringá - PR, 87070-030, Brazil"
Quitanda do Suco,"Av. São Paulo, 1099 - 411 - Zona 01, Maringá - PR, 87013-931, Brazil"
Atacado de Laranja e Sucos,"Av. Kakogawa, 249 - Parque Res. Cidade Nova, Maringá - PR, 87023-123, Brazil"
Circuito do Suco,"Praça Emíliano Perneta, 268 - Zona 03, Maringá - PR, 87050-070, Brazil"
Suco Bagaço,"Av. São Paulo, 1913-1965 - Zona 7, Maringá - PR, 87013-040, Brazil"
Casa Grassi Orgânicos,"Av. Humaitá, 451 - Zona 04, Maringá - PR, 87014-200, Brazil"
Maringá Orgânicos,"Copacabana Res., Maringá - State of Paraná, Brazil"
Armazém dos Alimentos Orgânicos & Agroecológicos - Naturinga,"R. Corypheu de Azevedo Marques, 292 - Vila Santo Antonio, Maringá - PR, 87030-250, Brazil"
Genevitta Mercado e Restaurante - Centro,"Av. Advogado Horácio Raccanello Filho, 5589 - Novo Centro, Maringá - PR, 87020-035, Brazil"
Feira dos produtores Orgânicos (domingos),"Av. Papa João XXIII - Zona 02, Maringá - PR, 87010-260, Brazil"
Horta Comunitária - Alimentos Orgânicos,"Jardim Imperial II, Maringá - State of Paraná, 87023-005, Brazil"
